Country,Event Id,Date,Date Entered/Updated,Launch Time (UTC),Missile Name,Missile Type,Launch Agency/Authority,Facility Name,Facility Location,Other Name,Facility Latitude,Facility Longitude,Landing Location,Apogee,Distance Travelled,Confirmation Status,Test Outcome,Additional Information,Source(s),
Iran,131,01-Oct-18,12-Oct-18,,Zulfiqar,SRBM,,Kermanshah Air Base,,,34.3458,47.1582,"Al Bukamal, Syria",,560,Confirmed,Success,,https://www.cnn.com/2018/10/01/middleeast/iran-syria-missiles/index.html; https://www.washingtonpost.com/world/middle_east/iran-guard-launches-missiles-into-syria-over-parade-attack/2018/09/30/171810c0-c52d-11e8-9c0f-2ffaf6d422aa_story.html?utm_term=.d45edf9b68f8; https://www.mintpressnews.com/iran-launches-ballistic-missiles-syria/250120/;,
Iran,132,01-Oct-18,12-Oct-18,,Qiam-1,MRBM,,Kermanshah Air Base,,,34.3458,47.1582,"Al Bukamal, Syria",,560,Confirmed,Failure,,https://www.cnn.com/2018/10/01/middleeast/iran-syria-missiles/index.html; https://www.washingtonpost.com/world/middle_east/iran-guard-launches-missiles-into-syria-over-parade-attack/2018/09/30/171810c0-c52d-11e8-9c0f-2ffaf6d422aa_story.html?utm_term=.d45edf9b68f8; https://www.mintpressnews.com/iran-launches-ballistic-missiles-syria/250120/;,
Iran,133,01-Oct-18,12-Oct-18,,Qiam-1,MRBM,,Kermanshah Air Base,,,34.3458,47.1582,"Al Bukamal, Syria",,560,Confirmed,Failure,,https://www.cnn.com/2018/10/01/middleeast/iran-syria-missiles/index.html; https://www.washingtonpost.com/world/middle_east/iran-guard-launches-missiles-into-syria-over-parade-attack/2018/09/30/171810c0-c52d-11e8-9c0f-2ffaf6d422aa_story.html?utm_term=.d45edf9b68f8; https://www.mintpressnews.com/iran-launches-ballistic-missiles-syria/250120/;,
Iran,134,01-Dec-18,05-Dec-18,,Unknown,MRBM,,Unknown,,,Unknown,Unknown,,,,Confirmed,Unknown,"US Secretary of State, Mike Pompeo, released a statement accusing Iran of carrying out a test of a ""medium range"" ballistic missile capable of carrying multiple warheads in violation of UNSCR 2231. It is unclear from the statement what type of missile was tested or where it was tested. Iran later issued a statement in response claiming its missile program was purely defensive in nature and denied UNSCR 2231 prohibited missile testing.",https://www.state.gov/secretary/remarks/2018/12/287722.htm; https://www.theguardian.com/world/2018/dec/03/iran-missile-tests-may-breach-un-resolution-france-uk-warn;,
Iran,135,15-Jan-19,24-Jan-19,,Simorgh,SLV,,Semnan Launch Site,,,35.2347,53.921,N/A,,,Confirmed,Failure,"Signs Iran was preparing to launch were detected as early as December 2018. Following the launch, US Secretary of State Pompeo condemned the test as a test of an ICBM prototype. Iran maintains the test was a peaceful, civilian space launch. The launch itself appears to have failed for unknown reasons. Iran failed to insert a satellite into orbit.",https://www.fpri.org/article/2019/01/irans-space-launch-icbm-or-space-program-development/; https://www.popularmechanics.com/military/a25907929/iranian-satellite-launch-missile-research/;,
Iran,136,02-Feb-19,28-May-19,,Hoveizeh,MRCM,,Semnan Launch Site,,,35.2347,53.921,Unknown,,1200,Confirmed,Success,First known test of a cruise missile in the Soumar family. The test occurred on the anniversary of the Iranian Revolution. Iran reported that the missile test was successful and released footage of the launch and impact.,https://thedefensepost.com/2019/02/02/iran-hoveizeh-cruise-missile-test-successful/; https://www.reuters.com/article/us-iran-revolution-anniversary-missiles/iran-unveils-long-range-cruise-missile-on-revolution-anniversary-idUSKCN1PR054; https://www.aljazeera.com/news/2019/02/iran-unveils-cruise-missile-islamic-revolution-anniversary-190202141530014.html;,
Iran,137,05-Feb-19,13-Feb-19,,Safir,SLV,,Semnan Launch Site,,,35.2347,53.921,N/A,,,Confirmed,Failure,"Satellite images taken on February 5 appear to show preparations for a launch. The following day, satellite images show a burn scar on the launch pad. There were no reports out of Iran confirming a launch. It is believed that the rocket successfully launched but failed midway through flight or otherwise failed to insert a satellite into orbit.",https://www.npr.org/2019/02/06/692071812/satellite-imagery-suggests-second-iranian-space-launch-has-failed; https://spaceflightnow.com/2019/02/11/second-iranian-satellite-launch-attempt-in-a-month-fails/,
Iran,138,25-Jul-19,19-Aug-19,,Shahab-3,MRBM,,Unknown,,,,,East of Tehran,,1100,Confirmed,Success,The test came at a time of heightened tensions between the US and Iran. The missile was launched from an unknown location in Southern Iran and was launched north. It reportedly landed east of Tehran.,https://www.apnews.com/eb3ffe2c36c54a69b3ed6946f334e3b8; https://www.rferl.org/a/us-iran-tests-sha/30076259.html; https://www.cnn.com/2019/07/26/politics/iran-test-fires-ballistic-missile/index.html; https://www.nytimes.com/2019/07/25/us/politics/iran-missile-test.html;,
Iran,139,29-Aug-19,15-Sep-19,,Safir,SLV,,Semnan Launch Site,,,35.2347,53.921,N/A,,,Confirmed,Failure,"On 29 August 2019, Iran appears to have attempted to launch a satellite. The launch appears to have failed early in flight. Satellite images later showed a clear explosion and smoke emanating from the launch pad. The US president later tweeted an image from a US spy satellite showing the resulting damage in more detail.",https://www.reuters.com/article/us-iran-space-launch-failure/iranian-satellite-launch-fails-due-to-technical-issues-official-idUSKCN1VJ2HK; https://www.npr.org/2019/08/29/755406765/iranian-rocket-launch-ends-in-failure-images-show;,
Iran,140,08-Jan-20,21-Jan-20,,Fateh-313,SRBM,,Kermanshah Air Base,,,34.3458,47.1582,Ayn al-Asad Airbase,,,Confirmed,Success,"This operational use was in retaliation for the killing of Qasem Soleimani, commander of the Quds Force. The attack began shortly after midnight (local time) and went through approximately 4:00 am (local time). The missiles were directed towards Erbil and Ayn al-Asad Airbase in Iraq. Iran's Tasnim News Agency reported that Fateh-313 and Qiam ballistic missiles were used in the attack. It is disputed how many missiles were fired over the course of the attack. The IRGC claimed it launched 13 missiles in total in two waves, all of which struck their target and resulted in 80 people killed. The US disputed the number of missiles saying 16 missiles were fired, 11 of which struck their targets. The Iraqi military separately claimed 22 missiles were fired. Initially the US and Iraq claimed there were no casualties, however, on January 16, it reported that 11 US troops were being treated for concussions resulting from the strike. In addition to the missile strike, Iran appears to have hacked a US drone flying in the region, knocking it out of commission and blinding US forces during the attack. Satellite images later released by Planet Labs and analyzed by David Schmerler, Jeffrey Lewis, and Margaret Croy showed significant damage to a couple of buildings and one impact near a runway. It is unclear specifically which missiles failed to reach their targets. The US claims that four of the Qiam missiles launched at Erbil failed but it is unclear. Images of wreckage analyzed by Fabian Hinz appear to show multiple Qiam rockets several miles from their intended targets. Additionally, it is also unclear specifically where the missiles were launched from. They appear to have been launched from the Kermanshah provice in or near Kermanshah Air Base, Iran's oldest missile base. 

1 of 16",https://www.npr.org/2020/01/08/794517031/satellite-photos-reveal-extent-of-damage-at-al-assad-air-base; https://abcnews.go.com/International/iran-launches-missiles-us-air-bases-iraq-us/story?id=68130625; https://www.japantimes.co.jp/news/2020/01/08/world/missiles-fired-iraqi-air-base-housing-u-s-troops-iran/; https://www.defenseone.com/threats/2020/01/eleven-us-troops-were-injured-jan-8-iran-missile-strike/162502/; https://twitter.com/fab_hinz/status/1215357169173811201?s=20; https://www.theguardian.com/global/video/2020/jan/08/iran-releases-footage-of-missile-attack-on-us-airbases-in-iraq-video; http://www.xinhuanet.com/english/2020-01/08/c_138687453.htm,
Iran,141,08-Jan-20,21-Jan-20,,Fateh-313,SRBM,,Kermanshah Air Base,,,34.3458,47.1582,Ayn al-Asad Airbase,,,Confirmed,Success,2 of 16,https://www.npr.org/2020/01/08/794517031/satellite-photos-reveal-extent-of-damage-at-al-assad-air-base; https://abcnews.go.com/International/iran-launches-missiles-us-air-bases-iraq-us/story?id=68130625; https://www.japantimes.co.jp/news/2020/01/08/world/missiles-fired-iraqi-air-base-housing-u-s-troops-iran/; https://www.defenseone.com/threats/2020/01/eleven-us-troops-were-injured-jan-8-iran-missile-strike/162502/; https://twitter.com/fab_hinz/status/1215357169173811201?s=20; https://www.theguardian.com/global/video/2020/jan/08/iran-releases-footage-of-missile-attack-on-us-airbases-in-iraq-video; http://www.xinhuanet.com/english/2020-01/08/c_138687453.htm,
Iran,142,08-Jan-20,21-Jan-20,,Fateh-313,SRBM,,Kermanshah Air Base,,,34.3458,47.1582,Ayn al-Asad Airbase,,,Confirmed,Success,3 of 16,https://www.npr.org/2020/01/08/794517031/satellite-photos-reveal-extent-of-damage-at-al-assad-air-base; https://abcnews.go.com/International/iran-launches-missiles-us-air-bases-iraq-us/story?id=68130625; https://www.japantimes.co.jp/news/2020/01/08/world/missiles-fired-iraqi-air-base-housing-u-s-troops-iran/; https://www.defenseone.com/threats/2020/01/eleven-us-troops-were-injured-jan-8-iran-missile-strike/162502/; https://twitter.com/fab_hinz/status/1215357169173811201?s=20; https://www.theguardian.com/global/video/2020/jan/08/iran-releases-footage-of-missile-attack-on-us-airbases-in-iraq-video; http://www.xinhuanet.com/english/2020-01/08/c_138687453.htm,
Iran,143,08-Jan-20,21-Jan-20,,Fateh-313,SRBM,,Kermanshah Air Base,,,34.3458,47.1582,Ayn al-Asad Airbase,,,Confirmed,Success,4 of 16,https://www.npr.org/2020/01/08/794517031/satellite-photos-reveal-extent-of-damage-at-al-assad-air-base; https://abcnews.go.com/International/iran-launches-missiles-us-air-bases-iraq-us/story?id=68130625; https://www.japantimes.co.jp/news/2020/01/08/world/missiles-fired-iraqi-air-base-housing-u-s-troops-iran/; https://www.defenseone.com/threats/2020/01/eleven-us-troops-were-injured-jan-8-iran-missile-strike/162502/; https://twitter.com/fab_hinz/status/1215357169173811201?s=20; https://www.theguardian.com/global/video/2020/jan/08/iran-releases-footage-of-missile-attack-on-us-airbases-in-iraq-video; http://www.xinhuanet.com/english/2020-01/08/c_138687453.htm,
Iran,144,08-Jan-20,21-Jan-20,,Fateh-313,SRBM,,Kermanshah Air Base,,,34.3458,47.1582,Ayn al-Asad Airbase,,,Confirmed,Success,5 of 16,https://www.npr.org/2020/01/08/794517031/satellite-photos-reveal-extent-of-damage-at-al-assad-air-base; https://abcnews.go.com/International/iran-launches-missiles-us-air-bases-iraq-us/story?id=68130625; https://www.japantimes.co.jp/news/2020/01/08/world/missiles-fired-iraqi-air-base-housing-u-s-troops-iran/; https://www.defenseone.com/threats/2020/01/eleven-us-troops-were-injured-jan-8-iran-missile-strike/162502/; https://twitter.com/fab_hinz/status/1215357169173811201?s=20; https://www.theguardian.com/global/video/2020/jan/08/iran-releases-footage-of-missile-attack-on-us-airbases-in-iraq-video; http://www.xinhuanet.com/english/2020-01/08/c_138687453.htm,
Iran,145,08-Jan-20,21-Jan-20,,Fateh-313,SRBM,,Kermanshah Air Base,,,34.3458,47.1582,Ayn al-Asad Airbase,,,Confirmed,Success,6 of 16,https://www.npr.org/2020/01/08/794517031/satellite-photos-reveal-extent-of-damage-at-al-assad-air-base; https://abcnews.go.com/International/iran-launches-missiles-us-air-bases-iraq-us/story?id=68130625; https://www.japantimes.co.jp/news/2020/01/08/world/missiles-fired-iraqi-air-base-housing-u-s-troops-iran/; https://www.defenseone.com/threats/2020/01/eleven-us-troops-were-injured-jan-8-iran-missile-strike/162502/; https://twitter.com/fab_hinz/status/1215357169173811201?s=20; https://www.theguardian.com/global/video/2020/jan/08/iran-releases-footage-of-missile-attack-on-us-airbases-in-iraq-video; http://www.xinhuanet.com/english/2020-01/08/c_138687453.htm,
Iran,146,08-Jan-20,21-Jan-20,,Fateh-313,SRBM,,Kermanshah Air Base,,,34.3458,47.1582,Ayn al-Asad Airbase,,,Confirmed,Success,7 of 16,https://www.npr.org/2020/01/08/794517031/satellite-photos-reveal-extent-of-damage-at-al-assad-air-base; https://abcnews.go.com/International/iran-launches-missiles-us-air-bases-iraq-us/story?id=68130625; https://www.japantimes.co.jp/news/2020/01/08/world/missiles-fired-iraqi-air-base-housing-u-s-troops-iran/; https://www.defenseone.com/threats/2020/01/eleven-us-troops-were-injured-jan-8-iran-missile-strike/162502/; https://twitter.com/fab_hinz/status/1215357169173811201?s=20; https://www.theguardian.com/global/video/2020/jan/08/iran-releases-footage-of-missile-attack-on-us-airbases-in-iraq-video; http://www.xinhuanet.com/english/2020-01/08/c_138687453.htm,
Iran,147,08-Jan-20,21-Jan-20,,Fateh-313,SRBM,,Kermanshah Air Base,,,34.3458,47.1582,Ayn al-Asad Airbase,,,Confirmed,Success,8 of 16,https://www.npr.org/2020/01/08/794517031/satellite-photos-reveal-extent-of-damage-at-al-assad-air-base; https://abcnews.go.com/International/iran-launches-missiles-us-air-bases-iraq-us/story?id=68130625; https://www.japantimes.co.jp/news/2020/01/08/world/missiles-fired-iraqi-air-base-housing-u-s-troops-iran/; https://www.defenseone.com/threats/2020/01/eleven-us-troops-were-injured-jan-8-iran-missile-strike/162502/; https://twitter.com/fab_hinz/status/1215357169173811201?s=20; https://www.theguardian.com/global/video/2020/jan/08/iran-releases-footage-of-missile-attack-on-us-airbases-in-iraq-video; http://www.xinhuanet.com/english/2020-01/08/c_138687453.htm,
Iran,148,08-Jan-20,21-Jan-20,,Fateh-313,SRBM,,Kermanshah Air Base,,,34.3458,47.1582,Ayn al-Asad Airbase,,,Confirmed,Success,9 of 16,https://www.npr.org/2020/01/08/794517031/satellite-photos-reveal-extent-of-damage-at-al-assad-air-base; https://abcnews.go.com/International/iran-launches-missiles-us-air-bases-iraq-us/story?id=68130625; https://www.japantimes.co.jp/news/2020/01/08/world/missiles-fired-iraqi-air-base-housing-u-s-troops-iran/; https://www.defenseone.com/threats/2020/01/eleven-us-troops-were-injured-jan-8-iran-missile-strike/162502/; https://twitter.com/fab_hinz/status/1215357169173811201?s=20; https://www.theguardian.com/global/video/2020/jan/08/iran-releases-footage-of-missile-attack-on-us-airbases-in-iraq-video; http://www.xinhuanet.com/english/2020-01/08/c_138687453.htm,
Iran,149,08-Jan-20,21-Jan-20,,Fateh-313,SRBM,,Kermanshah Air Base,,,34.3458,47.1582,Ayn al-Asad Airbase,,,Confirmed,Success,10 of 16,https://www.npr.org/2020/01/08/794517031/satellite-photos-reveal-extent-of-damage-at-al-assad-air-base; https://abcnews.go.com/International/iran-launches-missiles-us-air-bases-iraq-us/story?id=68130625; https://www.japantimes.co.jp/news/2020/01/08/world/missiles-fired-iraqi-air-base-housing-u-s-troops-iran/; https://www.defenseone.com/threats/2020/01/eleven-us-troops-were-injured-jan-8-iran-missile-strike/162502/; https://twitter.com/fab_hinz/status/1215357169173811201?s=20; https://www.theguardian.com/global/video/2020/jan/08/iran-releases-footage-of-missile-attack-on-us-airbases-in-iraq-video; http://www.xinhuanet.com/english/2020-01/08/c_138687453.htm,
Iran,150,08-Jan-20,21-Jan-20,,Fateh-313,SRBM,,Kermanshah Air Base,,,34.3458,47.1582,Ayn al-Asad Airbase,,,Confirmed,Success,11 of 16,https://www.npr.org/2020/01/08/794517031/satellite-photos-reveal-extent-of-damage-at-al-assad-air-base; https://abcnews.go.com/International/iran-launches-missiles-us-air-bases-iraq-us/story?id=68130625; https://www.japantimes.co.jp/news/2020/01/08/world/missiles-fired-iraqi-air-base-housing-u-s-troops-iran/; https://www.defenseone.com/threats/2020/01/eleven-us-troops-were-injured-jan-8-iran-missile-strike/162502/; https://twitter.com/fab_hinz/status/1215357169173811201?s=20; https://www.theguardian.com/global/video/2020/jan/08/iran-releases-footage-of-missile-attack-on-us-airbases-in-iraq-video; http://www.xinhuanet.com/english/2020-01/08/c_138687453.htm,
